ptype,mass,pos_0,pos_1,pos_2,vel_0,vel_1,vel_2,imgpos_0,imgpos_1,imgpos_2,beta_0,beta_1,beta_2
0,1.0,2.847319661749205,3.313754686816846,0.7361042448501134,0.025836397497060196,-0.0050220630678250115,-0.03338764497705573,0,0,0,-0.004024282684603103,0.004039542697960471,0.012499223792113483
0,1.0,1.1428398991218833,5.323948221694839,2.240217875100795,0.009634065518123866,-0.057669244366553817,-0.03220322565126684,0,0,0,-0.006224434037850673,0.005285496471033282,-0.015837666049269863
0,1.0,1.0435651949940106,0.9248308310093926,1.0870000452284312,0.02145861442930887,-0.02194641624466698,0.03734245088093632,0,0,0,0.005706057795762549,-0.004309966399883797,0.0018097876048607023
0,1.0,1.8180218965528059,7.632037201869826,0.5178868437076758,0.01048139585492492,0.052437650824143124,0.017129489975164332,0,0,1,0.001064750288912268,-0.003945995555154805,0.007158681070861928
0,1.0,6.069924227598319,5.467459306417034,6.474552556650186,0.03667183487931798,-0.0382679455162129,-0.030918308250549913,-1,0,0,0.0077874756592337885,-0.007181057938286307,0.0008759508861079632
0,1.0,1.4973664437897707,7.525806021350253,4.510275683846704,0.013935882231062987,-0.053835982355280795,-0.033307334656949704,0,0,0,-0.0027286491831374432,0.007249797977305229,-0.007605734782869652
0,1.0,2.0636000794666387,1.3569164049133697,5.334819159030874,-0.01049033818037733,-0.04494647131572222,-0.06294017383064902,0,0,0,-0.007925427313466536,0.0014911235753214986,0.003070686152383263
0,1.0,1.8367373246277374,7.005515938460162,1.9489504088542318,0.046602874167413634,0.020183734128864456,-0.014344162261681788,0,0,0,0.0007400386188104852,-0.002604548199248574,-0.006601922009305681
0,1.0,3.9912644914387543,5.18695793864732,4.78020644308112,-0.039113109017236206,-0.017974972634538223,0.028334763446404673,0,0,0,-0.005355898476832077,-0.002657693369112114,-0.012305845310449159
0,1.0,2.7453494822144533,5.7184817533194785,4.100880331359887,0.04774467754847975,-0.03330518214053943,0.03930707530317798,0,0,0,-0.004508750747562259,-0.01499299182157021,0.001823928930307338
0,1.0,0.10223118250582555,8.24213005762186,8.30618598617959,0.04077266678989143,-0.021545373386810805,0.013406035010516425,0,0,0,-0.0018194797117021665,0.004241775738305881,0.0068554066184633115
0,1.0,8.543784813536483,4.536681510083351,0.7762077526951817,0.04106342598807644,-0.06864931650050614,0.03035763764492246,-1,0,1,0.0017738366387098868,0.003183552638823691,-3.742524384233856e-05
0,1.0,7.453270972177599,5.050631110847009,0.9384643827236655,0.0017254442336751287,0.12410730450049957,-0.005991361020517568,-1,0,1,-0.003727400082430611,0.011359576278800519,-0.0054308330328358455
0,1.0,1.3021458899523464,4.802858634567408,5.99552158863782,0.02946544613788879,-0.04032781001548693,-0.027438846697257407,0,0,0,-0.0019619084875798186,-0.007316436198005465,-0.007716142468720241
0,1.0,0.34305789295708583,3.851633411045964,7.734578421633557,0.06936321197398156,-0.015705043975365127,0.005630000537918012,0,0,0,-0.002673903312245234,-7.444621765946165e-05,0.010673686882177862
0,1.0,1.6803400923588545,3.7491157445562444,5.893332589200115,-0.02102325306724868,0.06572032325798956,-0.04625554491397953,0,0,0,-0.008364539262572744,-0.003985807720217047,-0.0001377709943558307
0,1.0,2.936540231671494,6.370639289372267,4.925813508183866,0.023464940089709375,0.008230097160714074,0.008812431884570746,0,0,0,-0.0031620754015786665,-0.0010841686847740998,-0.005051724397878763
0,1.0,3.8690975274748265,8.225945648414065,2.4271484450787524,-0.01403380919803345,0.02934653764263196,0.009473824635965432,0,0,0,-0.007148041252451656,0.0035067316728418572,-0.004741604432891854
0,1.0,8.097348544369286,0.8716135584627309,2.0873608668374652,-0.016321327926057626,-0.03451407660678395,-0.022958509586984255,-1,0,0,-0.0052064584760473116,0.009269340221546452,-0.007900252698351082
0,1.0,0.05416042952071975,4.860836330209506,8.340241375039174,0.07389007157001933,0.024634249073704192,0.022717239621138467,0,0,-1,-0.007411991570227157,0.010190477941307594,-0.009377904324774011
0,1.0,2.4216334376242687,5.820188653154503,8.526584995739741,-0.06363900937194619,0.05413548778767429,0.09902587792899653,0,0,-1,-0.0016567653487679305,-0.0006476590498469187,0.0022898778012428655
0,1.0,1.3618416084067042,3.4562978058240503,8.464266333573402,0.051498732400277206,0.015281471724947128,0.08871417940303121,0,0,-1,-7.015577006897873e-05,0.009731974930503368,0.0013243555258169203
0,1.0,4.883381354190225,1.2981286180269909,5.038141979533947,-0.010926089285822983,0.0138316439162894,-0.007410679277068206,0,0,0,0.013354250931356022,-0.0011471214455102575,-0.013130274412767252
0,1.0,7.6271843785442215,1.007053020559114,5.065281437046118,0.014759698538445762,-0.03011854245030697,-0.004055272442702228,-1,1,0,0.003429189995827093,0.006825102604978528,0.002565379452927692
0,1.0,4.257153806393692,4.669548326176946,2.188083556776668,-0.019388785030994282,0.11042650703773153,-0.053610265403002726,0,0,0,-0.003622606396792794,0.011410531238098627,-0.0018076187802027652
0,1.0,1.5778207874835466,1.3524558894565217,3.243743089334833,-0.09169647186327991,0.03725555862945551,0.00992378031602733,0,1,0,0.000550187644445875,-0.00330435650821693,-0.005502990903961917
0,1.0,2.8119730916933867,2.007848180911026,5.056065051062857,-0.05540406938742901,-0.016619242686158737,0.004656715838554114,0,0,0,0.00807990982810599,0.008946870400248531,-0.0012395264987995031
0,1.0,7.570979704679596,7.53433332187543,0.022174709881480934,-0.022815026974297874,0.013743115822155412,-0.06035457415431433,-1,0,1,0.0010244360773713523,-0.01233288095061279,0.005916981680233178
0,1.0,0.1145109861545727,7.043076838036239,0.303802726248578,-0.04218079119138378,0.006984413118543702,0.04492073826294949,0,0,1,-0.0024226306671388076,-0.003943173623750493,-0.00015699576296498898
0,1.0,4.202331507649365,6.433098557038627,6.727405954354196,0.011728275263673291,0.03703622117015461,-0.0539580997464267,0,0,0,0.007068241820710468,-0.007818595349673456,-0.0042517409991941575
0,1.0,3.2504788615709055,4.795450831613985,3.1960628973092553,0.0057194974951211095,0.061896287792003714,0.023764290635696964,0,0,0,-0.0002632235914904085,-0.0035401413998067625,0.002762262340980933
0,1.0,1.7841934269990554,0.015535951407361609,0.23323517738456692,0.07578517473674384,0.031188037956016212,0.032489800960808335,0,1,0,0.013751217043374533,-0.005692890529699206,0.001419594400370763
0,1.0,5.6163420367888515,7.445348020519561,7.379735701424401,0.05784503452409383,0.012748889294978007,0.009654509663236093,0,0,0,-0.013540304607722839,0.008478343316203016,0.010159469810343272
0,1.0,3.795080101586112,4.896087066911138,6.0105953147467055,-0.04830801537431837,-0.054822366462125315,0.04700676566265993,0,0,0,0.0025076895562009273,-0.0013276932282789598,0.008654614221602658
0,1.0,4.164134356294059,4.351318855860313,5.272503822745768,-0.07098765548541394,-0.018595416990823465,0.01398114821686149,0,0,0,-0.0022057781054823393,-0.003982450859440541,0.006493620581101485
0,1.0,2.2705896358802136,3.973757171683315,5.156908549981637,0.005610065453909905,-0.019920163405928178,-0.023497990404223554,0,0,0,0.0002883394844534109,0.005403832819714358,-0.0024710006185245294
0,1.0,3.2022429524183376,0.21319924834395576,1.7249849641117276,-0.021262764735369973,-0.019007008785488527,-0.04178586003175361,0,1,0,-0.0038065354302288185,0.0009953414576645342,-0.0025210856936616357
0,1.0,2.8692213339350965,4.066205937406441,2.7465596743763836,0.02602387221247217,-0.020112689152171397,0.016688329777138067,0,1,0,-0.002811850719177178,0.0011610777285605554,0.0007384588336802542
0,1.0,1.7051332968678083,3.595042224528631,3.8522835770998998,-0.005338560691131391,0.07189230338648783,-0.015147403932364386,0,0,0,-0.002577254623205679,0.006632300937384855,-0.0010444697489583362
0,1.0,2.7507258165953896,6.699043671620184,3.838605229691124,0.027384742208501973,0.12053970320114643,-9.299420802651821e-05,0,0,0,0.006657945073997363,0.007530918347500796,-0.0070636938288512795
0,1.0,7.552404285865909,6.001751661457686,0.6881694821853412,-0.03718250632116307,-0.04790809038438639,0.05035051647292268,-1,0,0,0.0012563697260471762,-0.0022830755100295974,0.0005037925509992713
0,1.0,2.7208429396596947,4.826642232207,5.53775108794527,-0.08883050573907966,0.008954871162896625,0.00577523861773351,0,0,0,-0.005259226246295455,0.0010274532902438064,-0.0026521060914077594
0,1.0,2.64949277347539,0.20678238870200982,4.268720612322345,0.04817398723827175,-0.05438091964170925,0.02927305683481938,0,1,0,-0.0024295774222579136,-0.013378584170480564,0.0011510406363299832
0,1.0,7.569843854028737,7.2410827427285955,2.7886523236556955,0.00957475055294417,0.04761939127727206,0.007407956509041684,-1,0,0,0.005590639923262082,0.001354242925101747,0.006527697072747283
0,1.0,4.242013467253543,7.712605153777544,3.3521646966233996,0.023855669807279815,0.07559042728867493,-0.0008570339133513312,0,0,0,-0.005625158344605668,-0.0011222599069032671,-0.004962084849243768
0,1.0,4.669334602310114,6.7648924473548755,8.188045709578386,0.025029714665277564,-0.041820965699050056,0.09754853616945953,0,0,0,0.006835262721083274,-0.0062022025632768605,-0.0025828305371007362
0,1.0,0.5345092249506525,6.441434732978582,3.406320358849762,0.055351385628701594,0.005683477890160951,-0.09056851229990832,0,0,0,0.0016445039524079074,-0.006469112131437196,0.00697038741705376
0,1.0,3.6723348367192856,4.346046204386799,7.114575298750629,-0.011540515324092167,0.036600577061391665,0.045394615819746305,0,0,0,-0.008124716361679812,0.0008498652432001177,6.093972441810267e-05
0,1.0,3.5196398187222058,7.31585622921059,1.5606999744661305,0.07253699644771769,-0.018343568459668648,-0.025430102156237765,0,0,0,0.004773344473903462,-0.010282465547348588,0.007997006927752834
0,1.0,4.09916545343293,0.7433577137469451,4.23281061382953,0.038048444802500477,0.0766608942568244,-0.04639400282403545,0,1,0,0.014176892770084534,-0.01080075454297175,0.003249377698448422
0,1.0,2.03870401691114,4.760383843335023,6.927537991663551,0.04210429776252491,-0.02807786266308602,-0.00035966695806892955,0,0,0,-0.000631369053606205,-0.004397521967764427,0.004029133977609315
0,1.0,8.224979507898828,7.303715809673358,6.543055527437045,0.04167064302284361,0.04425382111134527,-0.01280133864183946,-1,0,0,0.004005919263624592,0.005231786445159545,0.010853274167065052
0,1.0,6.391382502931279,6.975231462143498,6.79452249953811,0.004723805200901909,0.002049412601794238,0.021224775679434184,-1,0,0,0.005540060677106397,0.022214678882459014,-0.0030567286356048525
0,1.0,7.102933967332195,4.9710979190605515,2.6404950832609373,0.12469389081958238,0.058525568631687036,0.014480315418687658,0,0,0,0.0014302206574611375,0.012562091069472757,-0.007597902807392685
0,1.0,1.9179378377316754,6.718161461707127,0.2719766707444767,0.017395091548860004,0.028940119761242476,-0.046794437454978736,0,0,1,-0.006645782963029287,0.004317522861602654,-0.012882760974875994
0,1.0,1.3131585851781225,7.734968755212513,7.4279516231758205,0.04556529655049965,-0.03820861409219915,-0.050536105364026744,0,0,0,-6.12160919837365e-05,-0.003934885774752622,0.004608238403489231
0,1.0,3.111555721304654,7.146177411319851,6.077489349849011,0.038337123346202664,0.029957443226489966,0.0028408318917562264,0,-1,-1,0.0023131547616760356,-0.0005279423343838417,0.001561495043257817
0,1.0,4.808324362161014,0.306985250752047,0.2690156071301174,-0.03170223128309974,0.015505471938878555,0.022186475239953356,0,0,0,0.01199460304725119,-0.007805487464973384,0.005154068803674499
0,1.0,3.0015914651484437,5.109823792099611,8.123065155784655,-0.009682782348835451,-0.03312904206991208,-0.12195104341791033,0,-1,-1,-0.015284254995629517,0.006847516723559198,-0.00427067383545824
0,1.0,5.045866432461134,5.235154003029194,2.1135760378837274,0.10169257509486672,-0.007555643129987631,0.07166254595745475,0,-1,0,0.012464403752362794,0.0018275210583061192,-0.0045176140811806
0,1.0,3.8414331151741057,1.096352704885768,5.435042902451755,0.07461990333717324,-0.01753124482053763,-0.037284148998121665,0,0,0,-0.00036424411249430684,-0.014826689903912869,-0.007867211251710042
0,1.0,5.052565209191517,8.548900356026879,2.3360963230904,0.00863536256809551,0.010872764140935166,-0.0217203332393316,0,-1,0,0.004651562753552462,-0.0018091600308782216,-4.1165077834318624e-05
0,1.0,4.870630679196753,0.00853962156364854,3.910660375255605,-0.047273848312128476,-0.032714861116988764,-0.058377923938172135,0,0,0,-0.013423656442486687,0.007394645677236879,-0.001984924783721062
0,1.0,5.807139626070343,5.7900172320683545,7.760708457275428,0.03869173532382436,0.015387103113674859,0.012376244057898611,0,-1,-1,-0.008538303769573988,0.0027301405162689207,0.007380938955595003
0,1.0,2.8466044815093263,0.6112051292960909,2.681949858545249,0.008370123123363892,0.09376520339288806,-0.05063594139821175,0,0,0,-0.00871573057165985,0.00040031268592050865,0.01645336880650906
0,1.0,2.9594879077544674,5.26155442487651,6.466440747323651,-0.009267417267927638,-0.031213039577203262,0.02634132442489499,0,0,0,0.00541131911052114,0.015989584761640273,-0.0013202943183148043
0,1.0,8.175833712403785,5.411603792209645,4.518462244714309,-0.06377121653873083,-0.03183870763062413,-0.008628042580967502,0,-1,0,-0.008519185587060938,0.0043461598889837,-0.00034693383938101316
0,1.0,2.883271980520916,1.3240144284781985,1.2968126046094623,-0.001476004627340071,0.03775767884544609,-0.07874259720742333,0,0,0,-0.012095980890028923,-0.0054569129745748925,-0.0004833903810852163
0,1.0,2.661850460782832,0.3794158874782351,6.700005203839016,-0.013024330192259247,-0.010921742117703512,-0.021642331718997838,0,0,0,-0.005578597417486667,0.0016859996332877487,0.0040671903517942596
0,1.0,2.5748122403061613,4.117935600792644,6.1567024313891245,0.00029287817007998644,0.012232141511446061,0.056383168474636654,0,0,0,0.0066439633001096985,0.005052766555552303,0.0007015005157389095
0,1.0,6.529502146609914,7.496151022032195,5.211867889557082,-0.03597874761684928,-0.026102414571253025,-0.06657046033142665,0,-1,0,-0.00558398813750384,-0.008775812624310934,0.00017275463961165342
0,1.0,1.903999056575361,4.126919105501178,2.929246275455352,-0.0020065404940785223,-0.08260056719637544,0.060291710061318685,0,0,0,0.004484898595079764,0.0055447464696120625,0.0016196462614476274
0,1.0,4.646283074418567,5.46606351042341,8.112816348320592,-0.025405467644196104,-0.037951039593702655,0.1134581691123113,0,-1,0,0.005281258323832366,0.0064167907023713906,-0.0028349392726245647
0,1.0,3.9276076429485296,0.6974531841924337,2.364572270182163,-0.020582201994148855,-0.002953385023117425,-0.025202321047091577,0,0,0,0.003950575530301036,0.0061146495217951,0.002122397876048653
0,1.0,2.4807961640433094,3.4781857376741474,7.058001346433819,0.013536545785336846,0.054248928976552833,0.0016136671243638379,0,-1,0,-0.005271801810370359,0.015829440972549267,-0.011620469200279109
0,1.0,4.393389817879987,6.675519673276488,3.34429170046033,-0.07982656702322205,0.0724387715989007,-0.022712160414483505,0,-1,0,0.0026397538063607806,0.010017625230219093,0.003971340270119397
0,1.0,2.020358274864599,1.2167364244882477,0.7872008612414411,0.01953834902189014,0.03197979887964338,0.08048383842991924,0,0,0,0.004923529315969652,0.0014458612812470223,0.003970921123878275
0,1.0,6.19570673283404,0.8778034124596193,7.026634102335892,-0.010068711914572906,-0.05904112203705242,-0.014481018968443646,0,0,-1,0.002671814283755828,-0.0062557778101879225,0.007002187501669614
0,1.0,3.2891648199363446,2.6547197195401946,0.014970782519024681,-0.06812954449350264,0.04183609738477474,-0.061111408478357436,0,0,0,0.00972606800087804,0.0009230681261675925,-0.005118795929510108
0,1.0,1.0915252677800924,2.6143080028257564,1.6400279732435017,-0.004308503233419629,-0.022309517215659172,-0.10582121832375019,0,0,0,0.0019279665672616352,-0.0009481083462138909,-0.0032897154935086145
0,1.0,1.226611025371805,1.571500866114517,8.364784459655864,-0.09265428605270781,-0.04317971712763867,-0.018532300268890845,0,0,-1,0.009035340466455218,0.009785868280276862,0.0011802601444111166
0,1.0,6.574111276454962,5.521698037427108,3.2541455671379844,0.0006845632825823937,0.06106813747033261,0.08865619691643122,0,0,0,-0.00010860604702883304,-0.003856491718471462,0.005442702247626325
0,1.0,5.384951951714569,2.2430018322926752,2.187135273276873,-0.006873063679953729,-0.07604308492507257,0.029166111928699272,0,0,0,0.011689546181109978,-0.005760906057074763,-0.004141771395868097
0,1.0,1.2969192788836403,0.20481625815274976,2.3712391332574594,-0.047609967360796736,0.025872850285351735,0.012673570152455804,0,0,0,0.00034643047969277937,-0.010431889257277617,0.010660807835911706
0,1.0,6.260188220562168,2.9575465238828853,7.8148618061175945,-0.03387085528293662,0.02462941838049862,-0.009145706219382203,0,0,-1,0.003946525173147631,-0.005947332600656507,0.013962121388231963
0,1.0,4.653298501138168,2.4072985167075878,4.262295156666914,-0.003532870389114869,-0.029215351657566037,0.022265570612689776,0,0,0,-0.004231590294581658,-0.00429085178602461,-0.0036864612872230295
0,1.0,4.080814326142797,2.904326451043614,7.189590692519375,-0.046038660119258765,-0.0013883079394511983,0.07049772435391476,0,0,0,-0.0010295382592038008,-0.004659866777557727,7.32508069725181e-05
0,1.0,4.173026078255925,5.662338020065254,1.7701757779308889,-0.032544433969059414,0.02949870389339239,-0.03644003128317544,0,0,1,0.0010678950317824217,0.016082086109694763,-0.0036110184745714864
0,1.0,0.39304322923983714,2.867111402259655,0.23220843261323773,0.05700665714323415,0.07965637802316576,0.06414322660148057,0,0,1,0.0067346895626001204,-0.0005406842204577003,0.010743606271251399
0,1.0,4.324351710768196,5.034859611743984,3.482436508506452,0.046045744223296985,0.01319854257318177,-0.057029881227655836,0,0,0,-0.00449104167418381,-0.009109928802153123,-0.012532577107439016
0,1.0,3.832509469366389,7.219263181734391,8.15565894188972,0.09300631628628261,-0.021591588160363776,-0.04017572630469758,0,-1,0,0.0043218208615619595,0.002817787078359951,0.010338510537685898
0,1.0,7.585716162269882,4.052516570515009,0.9864026428350479,-0.04684496256083898,-0.004395390365012731,0.02778995825165971,0,0,1,-0.00372649554456464,0.012374004191643714,0.008870775928478104
0,1.0,7.832584453226825,7.5000775185067035,4.939254810251463,-0.006752987918538144,0.04480643186026065,0.008006275553528506,0,-1,0,-0.004127234781103561,-0.0024510489653231703,-0.00045770162390490677
0,1.0,4.333375792557057,3.696584548373198,6.678382199162185,-0.04803549142593773,-0.07053149730902791,0.018832686476801662,0,0,0,8.2550378429666e-05,0.0006597785315220853,0.015611977538367702
0,1.0,4.589181134652219,3.762393665674412,3.931228699332121,0.01154823253385214,0.022997740061491086,-0.011662349056628827,0,0,0,0.00438084060273509,0.00032156465398871105,0.0050683945612463
0,1.0,6.38503774890347,2.5393585914290235,2.8602785922097738,-0.016484533568911906,-0.008216570669250339,0.1021622353133028,0,0,1,-0.006128965339332943,0.008103569182247661,0.007237333700295415
0,1.0,7.781485957984658,5.389989104135181,2.0238492237037438,0.009505032201446821,-0.03510625861494892,0.03240953875378592,-1,0,0,-0.004658320849325855,-0.005715177354753967,0.005627207961052155
0,1.0,5.798283536156186,0.22053851383566292,0.2556666571661924,-0.01741198860973483,0.02400475975227538,-0.09402095022940406,0,1,0,-0.006208596410439444,-0.007921674347522363,-0.0023543892877033886
0,1.0,4.799741863822737,1.25635364385612,0.453159246972023,-0.06306093461936176,-0.008247267896981976,-0.0073043190566137554,0,0,0,-0.003929574445352449,-0.002110151253793111,0.00431188764663274
0,1.0,6.604398452315306,2.1110390074114824,0.23793983641735722,0.05649119533621812,0.024851832218055037,-0.021766862802381527,0,0,0,0.00504809393706238,0.00014312284720993033,0.009292010993364904
0,1.0,2.6792296029760307,7.111881322450916,0.8124137208525948,-0.039263923698667935,-0.0839589040173959,-0.012379612878656176,0,0,0,0.0033699146155504725,-0.002522143632617681,0.002490568355614501
0,1.0,4.093445327029588,3.3205126033329675,0.5979907099031129,0.058063805436133153,0.05497151180542928,-0.0037333956650239756,0,0,0,-0.009358969685014236,-0.0017983136394554545,0.006875451564600419
0,1.0,1.128491733694655,2.4281026384538964,7.840104333369357,0.08647453639378967,-0.02453463519385674,-0.020719296146270813,0,0,0,-0.0010785642286214505,0.0054754310233973945,-0.006694217218751902
0,1.0,7.85908478837635,1.9648235523490776,0.6078851275436222,-0.01549588396479823,-0.02664944810588012,0.13882539609680866,0,0,0,0.00045887904344242054,0.006911194449786925,-0.014128868358231591
0,1.0,5.07924332759588,1.3208155797559584,2.2406840910312313,0.009774655475695854,-0.0583541450557294,0.023455205589474483,0,0,0,0.0040418353195196014,-0.011543815605320433,-0.013250226747938269
0,1.0,5.691930494066856,6.002362736825371,3.2753980619841405,-0.01880879731753735,0.063235623654406,0.04627022821291739,0,0,0,-0.01048783066278,-0.011515068997451893,-0.005267896008892044
0,1.0,4.757861448337116,4.453173191380754,7.420532559559908,0.04611649159429355,-0.021487413306586597,0.010976119310089405,0,0,0,-0.0051503325066204406,-0.00984953649795432,-0.001082826857868286
0,1.0,4.951076083670055,2.9290490762748727,1.3126830227515487,-0.012576150264599321,-0.04755485222024342,-0.0688835615399505,0,0,0,-0.0014038744766914004,-0.01182068836554549,-0.0002870835348582067
0,1.0,0.043861891218820837,5.381071213730525,3.564216455796161,-0.026088666625854906,-0.03037502005557219,-0.027681053126106567,0,0,0,-0.007729304817126612,0.0004968872458940394,0.007732069713087831
0,1.0,4.099502939693633,2.159138282024426,5.066700587708287,0.04832866506466232,0.02630475027501315,-0.07641042634804285,0,0,0,0.009649927780506936,-0.0011339643128349239,-0.009971697702945773
0,1.0,0.7997085467994111,3.15073888032782,5.966562332931981,-0.02408315874958084,-0.05691732789854557,-0.04720900051870524,1,0,0,-0.005300881699252147,-0.0026858254539256503,0.0032411487371590973
0,1.0,1.946190150511379,5.227613919077572,7.787820062617854,0.06178381787702677,-0.1004735579981897,-0.003275891114218528,0,0,0,0.007714811271992954,0.004421942182423838,-0.012497266370139834
0,1.0,5.212780891197023,6.145504995309064,6.730355126493442,0.01570492356467037,0.02971623381771637,0.04137581869200947,-1,0,0,0.011303218264122106,0.002704902987584026,-0.0045254397143671765
0,1.0,2.5051103315741714,2.9558639080185594,7.980939125715076,0.05424505571573358,-0.06970787112070564,0.07824715219975704,0,0,0,0.006239584662871428,0.005356175261869974,0.006777826251905729
0,1.0,5.542283548095873,3.4733114139745376,8.283376538885665,0.032914740488195045,-0.003884293543419993,-0.013423200753123643,0,0,0,-0.0036909052461367668,0.0038611160597502173,-0.00017792958522834605
0,1.0,3.666517865868448,1.437981528985921,7.054324475425109,0.00719545756313753,0.00023695274188850388,-0.023138599915887993,0,0,0,-0.0078116578276178125,9.405715569053754e-05,0.009406537498057007
0,1.0,3.0232389557686097,2.938146839056574,6.4712910080251085,0.04197989579066077,-0.015811654604831894,-0.0738023187484302,0,0,-1,-0.01722081363527319,0.005032487894885361,-0.00468220641903775
0,1.0,2.636333925459047,1.9406759245070417,0.2106421776767243,-0.07009317463566493,0.02140765041116453,0.09278752839552439,0,0,0,-0.007948604343034587,0.004621059314867089,0.00603488723741923
0,1.0,4.069567467553987,1.7031168140965744,8.37411707114594,0.028598500639394262,-0.10208267411764173,0.01450431499114076,0,0,-1,0.001996867504895119,-0.01257452426392532,0.006166253575973251
0,1.0,1.9985866284857257,5.59014861861156,6.393281195029035,-0.06841758265371364,-0.04267465067798032,0.029909585089948326,0,0,-1,-0.0012182131300954508,-0.001789990472144099,-0.0007265147541335677
0,1.0,5.080712030958831,4.624490375895798,3.0915980755617203,0.05762163755829771,-0.04813378289827616,-0.015462572456556065,0,0,0,-0.004676138815205559,-0.003195336713195667,0.0029457820247048992
0,1.0,4.398751999846011,5.315095260112835,6.753483524796511,0.1116742082921785,-0.01945035056507868,-0.06990184729686393,0,0,0,0.012252216840711226,-0.0024635165009271875,-0.0012328615026818745
0,1.0,0.8939876255077114,6.4335606059131285,0.5150509274666614,-0.03753288331544491,0.021317537228361542,0.018072366765246428,0,0,0,0.002819743537099656,-0.011062279568848601,-0.010603334401481774
0,1.0,5.52130652448787,5.789520169635944,5.719685876491628,-0.0075467559196017425,0.01025912977694125,0.0036343963231085137,0,0,0,-0.008982768042648838,-0.0044673082820982386,0.010025301102389162
0,1.0,2.1253998396120592,2.1292893476789696,1.1995713868488103,-0.057674341355477096,0.08385070450938545,0.03885503515370777,0,0,0,-0.0005213913737030288,0.008987797821333436,0.012650614204939608
0,1.0,6.458370760345031,4.976665879179559,8.370705092028931,-0.011124647737454807,-0.014297371306082579,-0.020316187109593178,0,0,-1,0.0035481917640423598,0.00991083614805009,-0.00750872818694098
0,1.0,0.5306568134162547,4.217633505402713,3.799412028403592,-0.017349227920474344,0.040957809065179956,0.038536824534348646,1,0,0,-0.0037898684483402205,0.003595181183209791,0.001914999846119111
0,1.0,3.8499595043111245,6.335550233945554,2.6331901943530944,0.08351062050812702,0.026603030648645967,0.011132595399045257,0,0,0,0.015225739975129283,0.005012183331714369,-0.0005283369368977532
0,1.0,2.9105535812706242,8.037314758430316,5.695889974208679,0.0047872262372449445,-0.04073019905626088,0.027794520045048565,0,0,0,0.009113419992207729,0.00609483784403514,-0.006786005139551264
0,1.0,4.620833698214978,0.5389501337401513,6.509017287509498,-0.029076961959181722,0.011200688673135435,0.013018918180323618,0,0,0,-0.0017424900266621761,-0.0014828404105821078,0.01696137278643039
0,1.0,3.814478898282166,5.899237473818049,5.823950340119024,0.014136568239069345,-0.03820799900446545,0.0628285899540555,0,0,0,-0.006391182108720965,-0.0063892473032880395,-0.00429652472724665
0,1.0,2.0544699338159544,4.168605540638333,0.9082185365999728,0.053601862307111524,0.002687219323898524,-0.039155204163060744,0,0,1,0.003039758747544617,0.003240259732285793,0.004844711761860301
0,1.0,0.7947416997766382,7.656610225420986,6.398429449385533,-0.016309723690243052,-0.012109172417819513,0.05684010271836309,0,0,0,-0.000916192925825528,0.004072370927265362,0.0076739837828695544
0,1.0,4.371926020172958,6.9651303884157345,1.922802430647705,0.0021666885522435486,-0.05114855869120239,-0.05471202466383274,0,0,1,0.002744555748072796,-0.005223448526582878,-0.0006947434205540867
0,1.0,6.54178895313984,6.012214203784873,7.100457392108093,0.05841006271415583,-0.05714530412791402,0.020653621046434617,0,0,0,0.008423280909436243,0.016797256891398417,0.008090146734593996
0,1.0,1.4541218789393229,8.439984414112065,6.66700355998716,-0.011200250044551566,-0.037310104888261475,0.12027707308265194,0,0,0,-0.0062032337633564725,0.004198555188646464,0.005713133014035802
0,1.0,6.644233660077397,4.921884374766862,4.920169927511868,0.03163046221842165,0.0050725963188473205,-0.06512773964744567,0,0,-1,-0.006843367704256365,3.9845144527674905e-05,-0.004124095033948481
0,1.0,5.2469249709305,4.94967516121521,1.0317677006442039,-0.001688297775908979,-0.00904920324874254,-0.024894455663614555,0,0,0,-0.004283956514930923,-0.00023498981969871332,0.0029181895218522817
0,1.0,2.264323883425962,5.123900972796413,2.222759718821563,0.014664302522532651,0.026274705931063316,0.007888865114210221,0,0,0,-0.011700918700229037,-0.0008417984661560037,-0.0023033431884674797
0,1.0,5.244986812509828,6.565661714463986,2.5206816160143357,-0.015309724312756592,0.029636475205719184,0.040858598814918,0,0,0,-0.001966636905268208,-0.008588945703762282,0.0004393362356545607
0,1.0,7.117271086802032,7.926425300938494,3.78773931497182,-0.04216135498711837,-0.018227896514460034,-0.018177840975422747,0,0,0,-0.00027697772006776326,-0.005363096582657291,-0.001688571938433552
0,1.0,2.7977225704795536,6.672067789739299,8.183658072864773,-0.0003009844051751568,-0.023989328682322335,0.004613686317231088,0,0,-1,0.006413882531982281,0.0030655783332885185,0.0021403643438697518
0,1.0,1.7913473916028668,5.812788511493751,4.21667491442345,-0.05902299405385614,-0.052211399995564976,-0.039259285586415366,0,0,0,0.003023362840090726,0.008560897739557987,0.002939031961337925
0,1.0,3.5246466235475555,1.724262147974451,2.4772148920818022,0.0408486622691722,0.09088216710058881,0.01439913193056118,0,1,0,-0.005512559694465139,-0.008848780150317356,0.010351157446013342
0,1.0,1.5241183311691713,2.989240666211298,7.074039000051799,-0.03394136865665005,-0.000978196187963029,0.0513121210904492,0,1,0,0.005654015466310738,-0.0011672286444133562,-0.017304004952158246
